,roadwork_id,loaddatetimeutc,road,type,roadwork_from,roadwork_to,roadwork_label,roadwork_reason,roadwork_start,roadwork_stop,radar_codedirection,roadwork_fromloc_lat,roadwork_fromloc_lon,roadwork_toloc_lat,roadwork_toloc_lon,roadwork_segmentid,segmentstart,segmentend,roadwork_afrc,roadwork_category,roadwork_type
2054,259224515.0,2020-12-04 03:59:00,A12,a,Maarn,Maarn,closed,Afrit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,52.0655,5.35057,52.0655,5.35057,3021.0,Utrecht,Arnhem,0.0,roadworks,a
2055,259214661.0,2020-12-04 03:59:00,A59,a,Waalwijk-Oost,Waalwijk-Oost,closed,Afrit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,51.69609,5.09637,51.69609,5.09637,3374.0,'s-Hertogenbosch,knp. Zonzeel,0.0,roadworks,a
2056,259213923.0,2020-12-04 03:59:00,A44,a,Leiden,Leiden,closed,Afrit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,52.16632,4.4525,52.16632,4.4525,3321.0,Den Haag,Amsterdam,0.0,roadworks,a
2057,259224213.0,2020-12-04 03:59:00,A12,a,Bunnik,Bunnik,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,52.05973,5.2147,52.05973,5.2147,3021.0,Utrecht,Arnhem,0.0,roadworks,a
2058,259213350.0,2020-12-04 03:59:00,A27,a,Breda,Breda,closed,De afrit is dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,51.582,4.82376,51.582,4.82376,3170.0,Gorinchem,Breda,0.0,roadworks,a
2059,259213557.0,2020-12-04 03:59:00,A27,a,Industrieterrein Avelingen,Industrieterrein Avelingen,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,51.83396,4.94488,51.83396,4.94488,3170.0,Breda,Gorinchem,0.0,roadworks,a
2060,259213017.0,2020-12-04 03:59:00,A16,a,Zwijndrecht,Zwijndrecht,closed,Afrit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,51.81513,4.63326,51.81513,4.63326,3065.0,Breda,Rotterdam,0.0,roadworks,a
2061,259224860.0,2020-12-04 03:59:00,A12,a,Zoetermeer-Centrum,Zoetermeer-Centrum,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,52.04897,4.46351,52.04897,4.46351,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2062,259312689.0,2020-12-04 03:59:00,A67,a,Geldrop,Geldrop,closed,Oprit dicht. Van 3 december 2020 23:59 uur tot 4 december 2020 05:00 uur.,2020-12-03 22:59:00,2020-12-04 04:00:00,0.0,51.40704,5.56281,51.40704,5.56281,3392.0,Venlo,Eindhoven,0.0,roadworks,a
2063,259313928.0,2020-12-04 03:59:00,A73,a,Nijmegen-Dukenburg,Nijmegen-Dukenburg,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,51.79892,5.79558,51.79892,5.79558,3410.0,Maasbracht,Nijmegen,0.0,roadworks,a
2064,2590771240.0,2020-12-04 03:59:00,N99,n,Den Helder,Den Helder,closed,Dicht. Van 2 december 2020 tot 4 december 2020 dagelijks tussen 23:00 uur en 05:00 uur.,2020-12-02 22:00:00,2020-12-04 04:00:00,2.0,52.91486,4.79352,52.91486,4.79352,5480.0,Den Oever,Den Helder,3.0,roadworks,n
2065,259077124.0,2020-12-04 03:59:00,N99,n,Den Helder,Den Helder,closed,Dicht. Van 2 december 2020 tot 4 december 2020 dagelijks tussen 23:00 uur en 05:00 uur.,2020-12-02 22:00:00,2020-12-04 04:00:00,2.0,52.91486,4.79352,52.91486,4.79352,5480.0,Den Helder,Den Oever,3.0,roadworks,n
2066,259228513.0,2020-12-04 03:59:00,A12,a,Zoetermeer,Zoetermeer,closed,De op- en afrit is dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,52.04451,4.50887,52.04451,4.50887,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2067,259206328.0,2020-12-04 03:59:00,A79,a,Heerlen,Heerlen,closed,De afrit is dicht. Van 3 december 2020 20:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 19:00:00,2020-12-04 04:00:00,1.0,50.87958,5.97284,50.87958,5.97284,3440.0,Maastricht,Heerlen,0.0,roadworks,a
2068,259206600.0,2020-12-04 03:59:00,A73,a,Linne,Linne,closed,De oprit is dicht. Van 3 december 2020 23:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 22:00:00,2020-12-04 04:00:00,0.0,51.16424,5.96523,51.16424,5.96523,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
2069,259313705.0,2020-12-04 03:59:00,A73,a,Malden,Malden,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,51.76961,5.83675,51.76961,5.83675,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
2070,259313476.0,2020-12-04 03:59:00,A73,a,Nijmegen-Dukenburg,Nijmegen-Dukenburg,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,51.79892,5.79558,51.79892,5.79558,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
2071,259313376.0,2020-12-04 03:59:00,A73,a,Wijchen,Wijchen,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,51.82339,5.77407,51.82339,5.77407,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
2072,259205947.0,2020-12-04 03:59:00,N3,n,Dordrecht,Dordrecht,closed,De op- en afrit is dicht. Van 2 december 2020 tot 4 december 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-12-02 20:00:00,2020-12-04 04:00:00,0.0,51.79528,4.6794,51.79528,4.6794,4440.0,Papendrecht,Dordrecht,3.0,roadworks,n
2073,259228852.0,2020-12-04 03:59:00,A12,a,Zevenhuizen,Zevenhuizen,closed,De op- en afrit is dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,52.01976,4.6098,52.01976,4.6098,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2074,259311405.0,2020-12-04 03:59:00,A27,a,Breda-Noord,Breda-Noord,closed,De oprit is dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,51.59227,4.82889,51.59227,4.82889,3170.0,Gorinchem,Breda,0.0,roadworks,a
2075,259213008.0,2020-12-04 03:59:00,A12,a,Gouda,Gouda,closed,Oprit dicht. Van 3 december 2020 23:30 uur tot 4 december 2020 05:00 uur.,2020-12-03 22:30:00,2020-12-04 04:00:00,0.0,52.03015,4.68345,52.03015,4.68345,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2076,259223883.0,2020-12-04 03:59:00,A12,a,Reeuwijk,Reeuwijk,closed,De op- en afrit is dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,52.05881,4.7288,52.05881,4.7288,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2077,259223889.0,2020-12-04 03:59:00,A12,a,Bodegraven,Bodegraven,closed,Afrit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,52.06708,4.75126,52.06708,4.75126,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2078,259222514.0,2020-12-04 03:59:00,A12,a,Zoetermeer-Centrum,Zoetermeer-Centrum,closed,Afrit dicht. Van 2 december 2020 tot 4 december 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-12-02 20:00:00,2020-12-04 04:00:00,1.0,52.04897,4.46351,52.04897,4.46351,3020.0,Den Haag,Utrecht,0.0,roadworks,a
2079,259222238.0,2020-12-04 03:59:00,A12,a,Zoetermeer,Zoetermeer,closed,De op- en afrit is dicht. Van 2 december 2020 tot 4 december 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-12-02 20:00:00,2020-12-04 04:00:00,1.0,52.04451,4.50887,52.04451,4.50887,3020.0,Den Haag,Utrecht,0.0,roadworks,a
2080,259211774.0,2020-12-04 03:59:00,A12,a,Bodegraven,Bodegraven,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,52.06708,4.75126,52.06708,4.75126,3020.0,Den Haag,Utrecht,0.0,roadworks,a
2081,259211040.0,2020-12-04 03:59:00,A12,a,Reeuwijk,Reeuwijk,closed,Oprit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,52.05881,4.7288,52.05881,4.7288,3020.0,Den Haag,Utrecht,0.0,roadworks,a
2082,259212107.0,2020-12-04 03:59:00,A12,a,Zevenhuizen,Zevenhuizen,closed,Afrit dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,1.0,52.01976,4.6098,52.01976,4.6098,3020.0,Den Haag,Utrecht,0.0,roadworks,a
2083,259222517.0,2020-12-04 03:59:00,A12,a,Bleiswijk,Bleiswijk,closed,Afrit dicht. Van 2 december 2020 tot 4 december 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-12-02 20:00:00,2020-12-04 04:00:00,1.0,52.03614,4.54206,52.03614,4.54206,3020.0,Den Haag,Utrecht,0.0,roadworks,a
2084,259223565.0,2020-12-04 03:59:00,A12,a,Gouda,Gouda,closed,De op- en afrit is dicht. Van 3 december 2020 21:00 uur tot 4 december 2020 05:00 uur.,2020-12-03 20:00:00,2020-12-04 04:00:00,0.0,52.03015,4.68345,52.03015,4.68345,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2085,259205711.0,2020-12-04 04:59:00,N7,n,Groningen-Helpman,Groningen-Helpman,closed,De afrit is dicht. Van 3 december 2020 22:00 uur tot 4 december 2020 06:00 uur.,2020-12-03 21:00:00,2020-12-04 05:00:00,0.0,53.20534,6.57403,53.20534,6.57403,3412.0,Duitse grens,Groningen,3.0,roadworks,n
2086,259314600.0,2020-12-04 08:39:00,N35,n,Nijverdal-Oost,Nijverdal-West,closed,Dicht. Van 4 december 2020 19:00 uur tot 5 december 2020 07:00 uur.,2020-12-04 18:00:00,2020-12-05 06:00:00,1.0,52.36205,6.51219,52.36718,6.44223,3281.0,Almelo,Zwolle,3.0,roadworks,n
2087,259312993.0,2020-12-05 01:59:00,A67,a,Industrieterrein Venlo,Industrieterrein Venlo,closed,De afrit is dicht. Van 4 december 2020 23:59 uur tot 5 december 2020 03:00 uur.,2020-12-04 22:59:00,2020-12-05 02:00:00,0.0,51.3945,6.08431,51.3945,6.08431,3392.0,Venlo,Eindhoven,0.0,roadworks,a
2088,259311591.0,2020-12-05 03:59:00,A7,a,Purmerend-Noord,Purmerend-Noord,closed,De oprit is dicht. Van 4 december 2020 22:00 uur tot 5 december 2020 05:00 uur.,2020-12-04 21:00:00,2020-12-05 04:00:00,1.0,52.53118,4.94728,52.53118,4.94728,3400.0,Zaanstad,Hoorn,0.0,roadworks,a
2089,259311504.0,2020-12-05 03:59:00,A27,a,Oosterhout-Zuid,Oosterhout-Zuid,closed,De op- en afrit is dicht. Van 4 december 2020 21:30 uur tot 5 december 2020 05:00 uur.,2020-12-04 20:30:00,2020-12-05 04:00:00,1.0,51.62666,4.87075,51.62666,4.87075,3170.0,Breda,Gorinchem,0.0,roadworks,a
2090,259212275.0,2020-12-05 03:59:00,A12,a,Houten-Oost,Houten-Oost,closed,Afrit dicht. Van 3 december 2020 tot 5 december 2020 dagelijks tussen 21:30 uur en 05:00 uur.,2020-12-03 20:30:00,2020-12-05 04:00:00,1.0,52.06224,5.18914,52.06224,5.18914,3021.0,Utrecht,Arnhem,0.0,roadworks,a
2091,259312354.0,2020-12-05 03:59:00,A15,a,Hoogvliet,Hoogvliet,closed,De oprit is dicht. Van 4 december 2020 21:00 uur tot 5 december 2020 05:00 uur.,2020-12-04 20:00:00,2020-12-05 04:00:00,0.0,51.87582,4.35806,51.87582,4.35806,3059.0,Rotterdam,Europoort,0.0,roadworks,a
2092,259311590.0,2020-12-05 03:59:00,A27,a,Noordeloos,Noordeloos,closed,De op- en afrit is dicht. Van 4 december 2020 22:00 uur tot 5 december 2020 05:00 uur.,2020-12-04 21:00:00,2020-12-05 04:00:00,1.0,51.89845,4.97873,51.89845,4.97873,3173.0,Gorinchem,Utrecht,0.0,roadworks,a
2093,259206599.0,2020-12-05 03:59:00,A1,a,Apeldoorn-Zuid,Apeldoorn-Zuid,closed,Oprit dicht. Van 3 december 2020 tot 5 december 2020 dagelijks tussen 21:30 uur en 05:00 uur.,2020-12-03 20:30:00,2020-12-05 04:00:00,1.0,52.17471,5.97786,52.17471,5.97786,3001.0,Amersfoort,Apeldoorn,0.0,roadworks,a
2094,259419374.0,2020-12-05 04:59:00,A28,a,Groningen-Centrum,Groningen-Centrum,closed,De oprit is dicht. Van 4 december 2020 22:00 uur tot 5 december 2020 06:00 uur.,2020-12-04 21:00:00,2020-12-05 05:00:00,0.0,53.20081,6.56581,53.20081,6.56581,3193.0,Groningen,Zwolle,0.0,roadworks,a
2095,258920345.0,2020-12-05 04:59:00,A28,a,Groningen-Centrum,Groningen-Centrum,closed,De oprit is dicht. Van 30 november 2020 tot 5 december 2020 dagelijks tussen 22:00 uur en 06:00 uur.,2020-11-30 21:00:00,2020-12-05 05:00:00,0.0,53.20081,6.56581,53.20081,6.56581,3193.0,Groningen,Zwolle,0.0,roadworks,a
2096,258965365.0,2020-12-05 04:59:00,A17,a,Industrieterrein Moerdijk,Industrieterrein Moerdijk,closed,De afrit is dicht. Van 30 november 2020 tot 5 december 2020 dagelijks tussen 21:00 uur en 06:00 uur.,2020-11-30 20:00:00,2020-12-05 05:00:00,0.0,51.67247,4.61143,51.67247,4.61143,3080.0,Dordrecht,Roosendaal,0.0,roadworks,a
2097,259311698.0,2020-12-05 05:55:00,A9,a,de Wijkertunnel,de Wijkertunnel,closed,Dicht. Van 4 december 2020 21:00 uur tot 5 december 2020 07:00 uur.,2020-12-04 20:00:00,2020-12-05 06:00:00,2.0,52.45815,4.67059,52.45815,4.67059,3461.0,Amstelveen,Alkmaar,0.0,roadworks,a
2098,2593116980.0,2020-12-05 05:55:00,A9,a,de Wijkertunnel,de Wijkertunnel,closed,Dicht. Van 4 december 2020 21:00 uur tot 5 december 2020 07:00 uur.,2020-12-04 20:00:00,2020-12-05 06:00:00,2.0,52.45815,4.67059,52.45815,4.67059,3461.0,Alkmaar,Amstelveen,0.0,roadworks,a
2099,2593149020.0,2020-12-05 05:55:00,N35,n,de Salland-Twentetunnel,de Salland-Twentetunnel,closed,Dicht. Van 4 december 2020 19:00 uur tot 5 december 2020 07:00 uur.,2020-12-04 18:00:00,2020-12-05 06:00:00,2.0,52.36666,6.45666,52.36666,6.45666,3281.0,Zwolle,Almelo,3.0,roadworks,n
2100,259314902.0,2020-12-05 05:55:00,N35,n,de Salland-Twentetunnel,de Salland-Twentetunnel,closed,Dicht. Van 4 december 2020 19:00 uur tot 5 december 2020 07:00 uur.,2020-12-04 18:00:00,2020-12-05 06:00:00,2.0,52.36666,6.45666,52.36666,6.45666,3281.0,Almelo,Zwolle,3.0,roadworks,n
2101,259419488.0,2020-12-05 07:59:00,N48,n,knp. Hoogeveen,Dedemsvaart,closed,Dicht. Van 4 december 2020 19:00 uur tot 5 december 2020 09:00 uur.,2020-12-04 18:00:00,2020-12-05 08:00:00,0.0,52.70759,6.45787,52.60263,6.4075,5390.0,Hoogeveen,Ommen,3.0,roadworks,n
2102,259315104.0,2020-12-05 07:59:00,N48,n,Dedemsvaart,knp. Hoogeveen,closed,Dicht. Van 4 december 2020 19:00 uur tot 5 december 2020 09:00 uur.,2020-12-04 18:00:00,2020-12-05 08:00:00,1.0,52.60263,6.4075,52.70759,6.45787,5390.0,Ommen,Hoogeveen,3.0,roadworks,n
2103,259314478.0,2020-12-05 08:59:00,N7,n,knp. Euvelgunne,knp. Euvelgunne,closed,Dicht. Van 4 december 2020 20:00 uur tot 5 december 2020 10:00 uur.,2020-12-04 19:00:00,2020-12-05 09:00:00,2.0,53.21693,6.61843,53.21693,6.61843,3412.0,Groningen,Duitse grens,3.0,roadworks,n
2104,2593144780.0,2020-12-05 08:59:00,N7,n,knp. Euvelgunne,knp. Euvelgunne,closed,Dicht. Van 4 december 2020 20:00 uur tot 5 december 2020 10:00 uur.,2020-12-04 19:00:00,2020-12-05 09:00:00,2.0,53.21693,6.61843,53.21693,6.61843,3412.0,Duitse grens,Groningen,3.0,roadworks,n
2105,259419257.0,2020-12-05 20:59:00,A10,a,Amsterdam-Overamstel,Amsterdam-Overamstel,closed,De oprit is dicht. Van 5 december 2020 04:00 uur tot 5 december 2020 22:00 uur.,2020-12-05 03:00:00,2020-12-05 21:00:00,1.0,52.33237,4.92894,52.33237,4.92894,3016.0,knp. Watergraafsmeer,knp. Amstel,0.0,roadworks,a
2106,259518700.0,2020-12-05 20:59:00,A10,a,Amsterdam-Rivierenbuurt,Amsterdam-Rivierenbuurt,closed,De afrit is dicht. Van 5 december 2020 04:00 uur tot 5 december 2020 22:00 uur.,2020-12-05 03:00:00,2020-12-05 21:00:00,1.0,52.32934,4.92004,52.32934,4.92004,3017.0,knp. Amstel,knp. De Nieuwe Meer,0.0,roadworks,a
2107,259518706.0,2020-12-06 07:59:00,A12,a,knp. Lunetten,Bunnik,,Wegwerkzaamheden. Van 5 december 2020 20:00 uur tot 6 december 2020 09:00 uur.,2020-12-05 19:00:00,2020-12-06 08:00:00,1.0,52.05543,5.14474,52.05973,5.2147,3021.0,Den Haag,Arnhem,0.0,roadworks,a
2108,259562614.0,2020-12-06 22:54:00,A10,a,Amsterdam-Overamstel,Amsterdam-Overamstel,closed,De oprit is dicht. Van 6 december 2020 05:00 uur tot 6 december 2020 23:59 uur.,2020-12-06 04:00:00,2020-12-06 22:59:00,1.0,52.33237,4.92894,52.33237,4.92894,3016.0,knp. Watergraafsmeer,knp. Amstel,0.0,roadworks,a
2109,259518709.0,2020-12-07 03:59:00,A27,a,Breda-Noord,Breda-Noord,closed,De afrit is dicht. Van 6 december 2020 22:00 uur tot 7 december 2020 05:00 uur.,2020-12-06 21:00:00,2020-12-07 04:00:00,1.0,51.59227,4.82889,51.59227,4.82889,3170.0,Breda,Gorinchem,0.0,roadworks,a
2110,259312602.0,2020-12-07 04:29:00,A15,a,knp. Ridderkerk,Alblasserdam,closed,Dicht. Noordtunnel. Van 4 december 2020 20:00 uur tot 7 december 2020 05:30 uur.,2020-12-04 19:00:00,2020-12-07 04:30:00,1.0,51.87465,4.57094,51.85069,4.6778,3056.0,Rotterdam,Gorinchem,0.0,roadworks,a
2111,257203774.0,2020-12-07 04:59:00,A7,a,Groningen,Groningen,closed,De oprit is dicht. Van 6 november 2020 22:00 uur tot 7 december 2020 06:00 uur.,2020-11-06 21:00:00,2020-12-07 05:00:00,0.0,53.19666,6.54032,53.19666,6.54032,3403.0,Groningen,Heerenveen,0.0,roadworks,a
2112,259562541.0,2020-12-08 02:59:00,A1,a,Apeldoorn-Zuid,Apeldoorn-Zuid,closed,De oprit is dicht. Van 7 december 2020 20:00 uur tot 8 december 2020 04:00 uur.,2020-12-07 19:00:00,2020-12-08 03:00:00,0.0,52.17471,5.97786,52.17471,5.97786,3001.0,Apeldoorn,Amersfoort,0.0,roadworks,a
2113,259562637.0,2020-12-08 03:59:00,A15,a,Echteld,Echteld,closed,De oprit is dicht. Van 7 december 2020 23:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 22:00:00,2020-12-08 04:00:00,0.0,51.91262,5.48546,51.91262,5.48546,3057.0,Nijmegen,Gorinchem,0.0,roadworks,a
2114,259562630.0,2020-12-08 03:59:00,A12,a,knp. Prins Clausplein,Voorburg,closed,Dicht. Van 7 december 2020 22:30 uur tot 8 december 2020 05:00 uur.,2020-12-07 21:30:00,2020-12-08 04:00:00,0.0,52.06208,4.37549,52.06631,4.36112,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2115,259562626.0,2020-12-08 03:59:00,A12,a,Waddinxveen,Waddinxveen,closed,De oprit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,0.0,52.0204,4.64255,52.0204,4.64255,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2116,259562619.0,2020-12-08 03:59:00,A10,a,de Coentunnel,de Coentunnel,,Wegwerkzaamheden. Van 7 december 2020 23:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 22:00:00,2020-12-08 04:00:00,1.0,52.415,4.86534,52.415,4.86534,3014.0,knp. De Nieuwe Meer,knp. Coenplein,0.0,roadworks,a
2117,259611992.0,2020-12-08 03:59:00,A12,a,Waddinxveen,Waddinxveen,closed,De oprit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,0.0,52.0204,4.64255,52.0204,4.64255,3020.0,Utrecht,Den Haag,0.0,roadworks,a
2118,258954972.0,2020-12-08 03:59:00,N256,n,de Zeelandbrug,de Zeelandbrug,closed,Dicht. Van 8 december 2020 00:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 23:00:00,2020-12-08 04:00:00,2.0,51.61232,3.89141,51.61232,3.89141,3151.0,Goes,Zierikzee,3.0,roadworks,n
2119,259562668.0,2020-12-08 03:59:00,A27,a,Breda-Noord,Breda-Noord,closed,De afrit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,0.0,51.59227,4.82889,51.59227,4.82889,3170.0,Gorinchem,Breda,0.0,roadworks,a
2120,259562691.0,2020-12-08 03:59:00,A32,a,Meppel-Zuid,Meppel-Zuid,closed,De afrit is dicht. Van 7 december 2020 22:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 21:00:00,2020-12-08 04:00:00,1.0,52.67783,6.19316,52.67783,6.19316,3240.0,Meppel,Heerenveen,0.0,roadworks,a
2121,259612436.0,2020-12-08 03:59:00,A58,a,Heerle,Heerle,closed,De oprit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,0.0,51.50704,4.36071,51.50704,4.36071,3352.0,Breda,Bergen op Zoom,0.0,roadworks,a
2122,2589549720.0,2020-12-08 03:59:00,N256,n,de Zeelandbrug,de Zeelandbrug,closed,Dicht. Van 8 december 2020 00:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 23:00:00,2020-12-08 04:00:00,2.0,51.61232,3.89141,51.61232,3.89141,3151.0,Zierikzee,Goes,3.0,roadworks,n
2123,258653559.0,2020-12-08 03:59:00,A59,a,knp. Hintham,Oss,closed,Dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,1.0,51.69921,5.35221,51.73714,5.5092,3375.0,'s-Hertogenbosch,Oss,0.0,roadworks,a
2124,259562603.0,2020-12-08 03:59:00,A4,a,Vlaardingen-Oost,Vlaardingen-Oost,closed,De op- en afrit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,0.0,51.91096,4.36936,51.91096,4.36936,3301.0,Den Haag,Rotterdam,0.0,roadworks,a
2125,259562658.0,2020-12-08 03:59:00,A27,a,Breda-Noord,Breda-Noord,closed,De oprit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,1.0,51.59227,4.82889,51.59227,4.82889,3170.0,Breda,Gorinchem,0.0,roadworks,a
2126,259562604.0,2020-12-08 03:59:00,A4,a,Leidschendam,Leidschendam,closed,De oprit is dicht. Van 7 december 2020 23:59 uur tot 8 december 2020 05:00 uur.,2020-12-07 22:59:00,2020-12-08 04:00:00,1.0,52.07356,4.39532,52.07356,4.39532,3300.0,Den Haag,Amsterdam,0.0,roadworks,a
2127,259562542.0,2020-12-08 03:59:00,A2,a,Maasbracht,Maasbracht,closed,De afrit is dicht. Van 7 december 2020 20:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 19:00:00,2020-12-08 04:00:00,0.0,51.15354,5.89715,51.15354,5.89715,3102.0,Eindhoven,Maastricht,0.0,roadworks,a
2128,259562602.0,2020-12-08 03:59:00,A2,a,Waardenburg,Waardenburg,closed,De oprit is dicht. Van 7 december 2020 23:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 22:00:00,2020-12-08 04:00:00,0.0,51.83012,5.25422,51.83012,5.25422,3104.0,Utrecht,'s-Hertogenbosch,0.0,roadworks,a
2129,259562600.0,2020-12-08 03:59:00,A2,a,Maarssen,knp. Oudenrijn,,Wegwerkzaamheden. Van 7 december 2020 22:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 21:00:00,2020-12-08 04:00:00,0.0,52.11816,5.03346,52.06562,5.07012,3104.0,Amsterdam,'s-Hertogenbosch,0.0,roadworks,a
2130,259611713.0,2020-12-08 03:59:00,A2,a,Utrecht-Leidsche Rijn,Utrecht-Leidsche Rijn,closed,De oprit is dicht. Van 7 december 2020 20:30 uur tot 8 december 2020 05:00 uur.,2020-12-07 19:30:00,2020-12-08 04:00:00,0.0,52.10835,5.05528,52.10835,5.05528,3105.0,Amsterdam,Utrecht,0.0,roadworks,a
2131,259562558.0,2020-12-08 03:59:00,A2,a,Maarssen,Maarssen,closed,De oprit is dicht. Van 7 december 2020 20:30 uur tot 8 december 2020 05:00 uur.,2020-12-07 19:30:00,2020-12-08 04:00:00,0.0,52.11816,5.03346,52.11816,5.03346,3105.0,Amsterdam,Utrecht,0.0,roadworks,a
2132,259562563.0,2020-12-08 03:59:00,A2,a,afrit Sint-Michielsgestel,afrit Sint-Michielsgestel,closed,De afrit is dicht. Van 7 december 2020 21:00 uur tot 8 december 2020 05:00 uur.,2020-12-07 20:00:00,2020-12-08 04:00:00,1.0,51.67439,5.32926,51.67439,5.32926,3103.0,Eindhoven,'s-Hertogenbosch,0.0,roadworks,a
2133,259612360.0,2020-12-08 04:59:00,A58,a,afrit Kruiningen,afrit Kruiningen,closed,De oprit is dicht. Van 7 december 2020 20:00 uur tot 8 december 2020 06:00 uur.,2020-12-07 19:00:00,2020-12-08 05:00:00,1.0,51.43529,4.06975,51.43529,4.06975,3351.0,Vlissingen,Bergen op Zoom,0.0,roadworks,a
