Id|Budget|Revenue|Title|CastSize|CrewSize|DirectorPopularity|CastPopularity|Release|Genre|Collection|AvgCastPopularity
38210|12440560.0|8785730.0|Three Men and a Cradle - 18 Years Later|8.0|2.0|3.008|36.325|2003-02-05|Comedy|True|4.540625
38220|3800000.0|6900000.0|Ek Niranjan|18.0|23.0|2.086|64.371|2009-10-29|Romance|False|3.5761666666666665
38223|12500000.0|26570048.0|Harriet the Spy|34.0|4.0|2.199|154.909|1996-07-10|Comedy|False|4.556147058823529
38268|2000000.0|4000000.0|The War in Space|16.0|17.0|4.417|35.77|1977-12-17|Adventure|True|2.235625
38303|20000000.0|32446657.0|You Again|35.0|23.0|5.734|330.71|2010-09-24|Comedy|False|9.448857142857142
38317|80000000.0|170329142.0|Zookeeper|47.0|25.0|5.587|397.09|2011-07-06|Comedy|False|8.448723404255318
38319|49950000.0|27067685.5|Your Highness|28.0|24.0|3.022|281.291|2011-04-08|Comedy|False|10.046107142857142
38321|60000000.0|81231578.5|Priest|35.0|324.0|1.493|254.596|2011-05-05|Horror|False|7.274171428571429
38322|32000000.0|82973932.0|Big Mommas: Like Father, Like Son|65.0|60.0|3.336|271.455|2011-02-16|Crime|True|4.176230769230769
38325|2500000.0|622644.0|How I Ended This Summer|5.0|13.0|1.96|13.467|2010-02-17|Drama|False|2.6934
38336|15000000.0|17101695.0|Hipsters|51.0|16.0|4.374|146.971|2008-12-25|Drama|False|2.88178431372549
38343|1721522.0|6025330.0|Yuppies 2|14.0|5.0|4.674|50.38|1986-12-23|Comedy|True|3.5985714285714288
38356|195000000.0|1123794079.0|Transformers: Dark of the Moon|104.0|47.0|16.213|679.659|2011-06-28|Action|True|6.535182692307692
38357|40000000.0|59918023.0|Morning Glory|77.0|37.0|2.152|378.845|2010-11-10|Comedy|False|4.920064935064936
38358|1800000.0|68951995.0|The Last Exorcism|9.0|10.0|1.62|72.175|2010-08-27|Horror|True|8.019444444444444
38363|22000000.0|25806953.0|Fair Game|74.0|41.0|4.274|334.659|2010-05-20|Drama|False|4.522418918918919
38365|77500000.0|271826594.5|Grown Ups|31.0|21.0|8.18|400.718|2010-06-24|Comedy|True|12.926387096774194
38407|50000000.0|15302850.0|Shanghai|30.0|52.0|3.615|308.625|2010-06-10|Drama|False|10.2875
38408|38000000.0|105734416.0|Life As We Know It|21.0|83.0|9.329|239.784|2010-10-02|Comedy|False|11.418285714285714
38428|5000000.0|2015004.0|Gandhi, My Father|5.0|6.0|0.6|19.176|2007-08-03|Drama|False|3.8351999999999995
38448|12000000.0|1790061.0|Ondine|10.0|17.0|6.652|91.906|2009-09-14|Drama|False|9.1906
38530|700000.0|200219.0|Symmetry|21.0|12.0|0.652|40.684002|2003-09-16|Drama|False|1.9373334285714285
38541|3000000.0|156362.0|The Divide|10.0|37.0|3.802|152.412|2012-01-13|Horror|False|15.241200000000001
38542|800000.0|867714.0|The Disappearance of Alice Creed|3.0|33.0|2.724|74.319|2009-09-12|Crime|False|24.773
38543|25000000.0|5151023.0|Ironclad|41.0|44.0|0.84|227.256|2011-03-03|Romance|True|5.5428292682926825
38557|18000000.0|11500000.0|The River|18.0|20.0|2.783|106.082|1984-12-01|Drama|False|5.8934444444444445
38560|16000000.0|4594452.0|Sunset|12.0|5.0|6.617|144.527|1988-04-29|Comedy|False|12.043916666666666
38568|5000000.0|1183258.0|Howl|16.0|30.0|2.153|144.855|2010-08-26|Drama|False|9.0534375
38575|40000000.0|355450480.0|The Karate Kid|19.0|40.0|6.943|132.257|2010-06-10|Action|False|6.960894736842105
38579|50000000.0|86828887.0|Marmaduke|47.0|17.0|2.552|476.469|2010-06-04|Family|False|10.137638297872341
38617|12000000.0|7242035.0|Off Limits|7.0|16.0|1.176|116.422|1988-03-11|Action|False|16.631714285714285
38637|3000000.0|14000000.0|Vaaranam Aayiram|13.0|13.0|3.734|44.359|2008-11-14|Drama|False|3.4122307692307694
38665|18000000.0|2945600.0|The Legend of the Lone Ranger|21.0|57.0|1.295|134.74|1981-08-20|Action|False|6.416190476190477
38687|373000.0|658000.0|Flesh and the Devil|13.0|8.0|2.622|36.404|1926-12-25|Drama|False|2.8003076923076926
38700|90000000.0|426505244.0|Bad Boys for Life|97.0|123.0|4.98|406.018|2020-01-15|Thriller|True|4.185752577319588
38731|2515000.0|24000000.0|An Unmarried Woman|29.0|11.0|2.185|122.198|1978-05-24|Drama|False|4.213724137931035
38745|112000000.0|234700286.0|Gulliver's Travels|56.0|66.0|4.288|295.651|2010-12-23|Family|False|5.279482142857143
38753|8000000.0|25603.0|Passion Play|55.0|52.0|3.572|287.845|2011-01-10|Drama|False|5.233545454545455
38757|260000000.0|588680775.5|Tangled|36.0|268.0|5.485|288.724|2010-11-24|Animation|False|8.020111111111111
38765|4000000.0|6000000.0|Chisum|17.0|9.0|4.369|141.108|1970-07-23|Western|False|8.300470588235294
38778|69000000.0|86592179.5|Dinner for Schmucks|26.0|91.0|7.601|331.543|2010-07-30|Comedy|False|12.751653846153847
38794|64200.0|698200.0|Tosun Pasha|43.0|5.0|4.983|93.667|1976-02-01|Comedy|False|2.1783023255813956
38803|7000000.0|23393939.0|Kingdom Come|23.0|30.0|2.744|171.127|2001-04-11|Comedy|False|7.440304347826087
38809|10000000.0|5241315.0|Black and White|77.0|2.0|0.848|431.9|1999-09-04|Drama|False|5.6090909090909085
38810|275576.0|110197.0|Dogtooth|9.0|27.0|5.072|33.602|2009-10-22|Drama|False|3.7335555555555553
38843|15000000.0|27381682.0|Ramona and Beezus|24.0|53.0|5.668|236.162|2010-07-23|Comedy|False|9.840083333333334
38850|2000000.0|7306.0|Stolen|44.0|13.0|0.6|339.008|2009-10-10|Crime|False|7.704727272727272
38925|160000.0|4000000.0|The Lords of Flatbush|17.0|18.0|2.087|108.768|1974-05-01|Drama|False|6.3981176470588235
38951|950000.0|814666.0|Charly|79.0|10.0|1.4|73.347|2002-09-27|Romance|False|0.9284430379746834
38981|31430.0|31430.0|Seven Minutes in Heaven|30.0|60.0|1.176|190.401|1985-05-09|Comedy|False|6.3467
38985|16800000.0|10503005.0|Sorcerer|23.0|69.0|4.904|89.173996|1977-06-24|Adventure|False|3.8771302608695652
39002|8000000.0|16093651.0|No Holds Barred|14.0|8.0|2.401|95.073|1989-06-02|Action|False|6.790928571428571
39013|2000000.0|13831503.0|Winter's Bone|22.0|32.0|0.972|110.218|2010-06-11|Drama|False|5.009909090909091
39037|1000000.0|100688.0|The Good Guy|10.0|2.0|0.652|152.696|2009-04-25|Comedy|False|15.2696
39045|8000000.0|3261638.0|Pinocchio and the Emperor of the Night|11.0|105.0|0.84|92.49|1987-08-06|Animation|False|8.408181818181818
39053|7000000.0|10062896.0|Cyrus|12.0|18.0|3.982|121.415|2010-06-18|Comedy|False|10.117916666666668
39074|8300000.0|12640385.0|The Bedroom Window|36.0|54.0|3.116|187.328|1987-01-16|Drama|False|5.203555555555556
39095|330000.0|7800000.0|Mungaru Male|9.0|3.0|1.22|21.422|2006-12-15|Music|False|2.3802222222222222
39130|435000.0|2156000.0|Dinner at Eight|25.0|14.0|1.884|84.381996|1933-12-22|Comedy|False|3.37527984
39141|150000.0|2891288.0|Tadpole|31.0|14.0|2.032|188.363|2002-11-01|Drama|False|6.076225806451613
39154|300000.0|293053.0|The Giant Spider Invasion|12.0|11.0|1.333|51.513|1975-10-01|Horror|False|4.29275
39170|5000000.0|5399340.0|Prince Vladimir|13.0|11.0|1.753|28.952|2006-02-09|Animation|False|2.227076923076923
39180|16000000.0|43057552.0|See Spot Run|9.0|10.0|3.336|128.553|2001-03-02|Family|False|14.283666666666667
39209|1455000.0|2620000.0|Shalako|15.0|15.0|3.108|78.784996|1968-11-06|Western|False|5.252333066666667
39210|8000000.0|14788642.0|Somewhere|35.0|31.0|8.057|222.976|2010-09-03|Drama|False|6.370742857142857
39243|10000000.0|4842778.0|Off Beat|54.0|9.0|5.075|308.653|1986-04-10|Comedy|False|5.715796296296297
39254|110000000.0|281574424.5|Real Steel|57.0|271.0|30.042|254.807|2011-09-28|Action|False|4.4702982456140345
39256|700000.0|4116395.0|Godzilla 1985|24.0|21.0|1.836|83.305|1985-07-26|Action|True|3.471041666666667
39264|760000.0|980000.0|Godzilla vs. Megalon|16.0|8.0|4.417|29.506|1973-03-17|Action|True|1.844125
39283|1000000.0|1753979.0|Carnosaur|16.0|15.0|1.787|98.124|1993-05-21|Horror|True|6.13275
39314|1800000.0|1950000.0|Mighty Joe Young|33.0|21.0|1.832|173.664|1949-07-27|Adventure|False|5.262545454545454
39349|10000000.0|18324716.0|Sugar Hill|34.0|20.0|1.62|185.44101|1994-02-25|Drama|False|5.454147352941177
39385|4000000.0|29456000.0|Would I Lie to You?|36.0|9.0|1.164|104.342|1997-04-01|Comedy|True|2.898388888888889
39437|53000000.0|22852487.0|Beloved|30.0|23.0|7.727|184.784|1998-10-16|Drama|False|6.159466666666666
39451|100000000.0|310650579.5|Little Fockers|24.0|131.0|5.816|286.423|2010-12-21|Comedy|True|11.934291666666667
39464|250000.0|2768400.0|Godzilla vs. Hedorah|18.0|10.0|3.724|26.747|1971-07-24|Action|True|1.4859444444444445
39466|10300000.0|20000000.0|Godzilla vs. SpaceGodzilla|15.0|21.0|1.96|43.008|1994-12-10|Action|True|2.8672
39468|8300000.0|11068800.0|Godzilla vs. Megaguirus|9.0|6.0|3.315|49.563|2000-11-03|Action|True|5.507000000000001
39473|30000000.0|3180674.0|Silent Fall|15.0|4.0|5.106|119.371|1994-10-28|Drama|False|7.958066666666666
39486|35000000.0|60321861.0|Secretariat|27.0|47.0|2.033|221.618|2010-08-20|Drama|False|8.208074074074075
39513|40000000.0|99573060.5|Paul|19.0|55.0|4.939|308.101|2011-02-14|Adventure|False|16.215842105263157
39514|58000000.0|71664962.0|RED|46.0|334.0|5.617|358.829|2010-10-13|Action|True|7.800630434782609
39525|600000.0|2000000.0|Angadi Theru|8.0|22.0|1.96|19.459|2010-03-26|Drama|False|2.432375
39538|60000000.0|137551594.0|Contagion|147.0|214.0|5.505|540.471|2011-09-08|Drama|False|3.676673469387755
39541|1650000.0|141594.5|Stolen Summer|14.0|20.0|1.712|87.852|2002-03-22|Drama|False|6.275142857142858
39691|85000000.0|112755073.5|Cats & Dogs: The Revenge of Kitty Galore|41.0|20.0|3.382|437.656|2010-07-28|Comedy|True|10.674536585365853
39780|16000000.0|1897404.0|Oscar and Lucinda|39.0|18.0|2.168|220.803|1997-12-31|Drama|False|5.661615384615384
39781|3750000.0|35490659.5|The Kids Are All Right|16.0|15.0|2.289|143.803|2010-07-09|Comedy|False|8.9876875
39800|4500000.0|744816.0|Life During Wartime|13.0|16.0|3.711|174.958|2009-10-10|Comedy|False|13.458307692307692
39806|9000000.0|771499.0|Princess Ka'iulani|6.0|21.0|1.4|83.921|2010-05-14|Drama|False|13.986833333333335
39833|1000000.0|9000000.0|Love Me Tender|16.0|18.0|2.588|119.042|1956-11-15|Drama|False|7.440125
39845|25000000.0|146149.0|Love Ranch|27.0|47.0|9.444|342.035|2010-06-30|Drama|False|12.667962962962964
39874|2200000.0|5672031.0|My Bloody Valentine|21.0|33.0|2.329|60.605|1981-02-11|Horror|False|2.885952380952381
39895|1100000.0|1400000.0|From a Whisper to a Scream|42.0|18.0|5.289|118.829|1987-09-25|Comedy|False|2.8292619047619048
39938|424000.0|2100000.0|Little Women|19.0|22.0|1.884|70.439|1933-11-24|Drama|False|3.7073157894736837
39939|1200000.0|18492362.0|Super Troopers|26.0|35.0|6.412|139.844|2001-01-18|Comedy|True|5.378615384615385
39964|30000000.0|6552255.0|Lost & Found|22.0|6.0|1.114|192.551|1999-04-23|Comedy|False|8.75231818181818
40001|25000000.0|10060785.5|Mrs. Winterbourne|13.0|12.0|6.431|109.854004|1996-04-19|Comedy|False|8.450308
40028|210000.0|107352.0|Not of This Earth|21.0|11.0|3.902|118.738|1988-05-20|Horror|False|5.654190476190476
40095|5000000.0|3588626.0|Dead Heat|36.0|51.0|2.566|174.814|1988-05-06|Action|False|4.855944444444444
40160|16000000.0|8400000.0|Meteor|61.0|24.0|5.935|224.687|1979-10-19|Action|False|3.683393442622951
40227|35000000.0|2000000.0|Playing for Keeps|11.0|21.0|3.507|53.655|1986-10-03|Comedy|False|4.877727272727273
40229|425000.0|10604986.0|The House on Sorority Row|23.0|16.0|5.905|43.938|1982-11-19|Horror|False|1.9103478260869566
40247|3000000.0|4566662.0|Please Give|35.0|10.0|10.766|282.363|2010-04-30|Comedy|False|8.067514285714285
40264|20000000.0|80986427.0|Vampires Suck|33.0|25.0|3.955|235.929|2010-08-18|Comedy|True|7.149363636363637
40469|374000.0|3000000.0|Final Exam|17.0|15.0|1.686|19.029|1981-06-05|Horror|False|1.1193529411764707
40494|4000000.0|14400000.0|Trapeze|15.0|10.0|4.116|82.955|1956-05-30|Drama|False|5.530333333333333
40507|4800000.0|3014000.0|Original Gangstas|26.0|16.0|2.744|126.372|1996-05-10|Action|False|4.860461538461538
40574|400000.0|1550000.0|Girl Shy|13.0|14.0|1.898|20.146|1924-04-20|Comedy|False|1.5496923076923077
40688|24000000.0|4459136.0|Meet the Deedles|13.0|21.0|3.721|122.443|1998-03-27|Comedy|False|9.418692307692307
40777|4400000.0|12000000.0|I Hate Luv Storys|11.0|30.0|1.4|22.562|2010-06-30|Comedy|False|2.051090909090909
40794|7000000.0|8220215.0|Loose Cannons|31.0|4.0|2.584|119.837|2010-02-12|Comedy|False|3.865709677419355
40805|115000000.0|228486375.5|The Green Hornet|51.0|83.0|4.366|332.428|2011-01-12|Action|False|6.518196078431372
40807|8000000.0|40261259.0|50/50|38.0|49.0|2.279|364.585|2011-09-30|Comedy|False|9.594342105263157
40820|15000000.0|21032267.0|Punchline|69.0|16.0|4.135|201.093|1988-10-07|Comedy|False|2.914391304347826
40842|4500000.0|22228000.0|Norma Rae|16.0|11.0|5.294|81.73|1979-03-02|Drama|False|5.108125
40880|15000000.0|1438.0|Pandaemonium|29.0|1.0|1.22|158.11101|2001-06-29|Drama|False|5.452103793103448
40932|20000000.0|2000000.0|Can't Stop the Music|19.0|25.0|9.117|91.265|1980-06-20|Comedy|False|4.803421052631579
40973|5000000.0|3000000.0|Myra Breckinridge|51.0|36.0|3.961|230.04199|1970-06-24|Comedy|False|4.51062725490196
40983|150000.0|102433.0|Beware! The Blob|19.0|11.0|12.026|107.849|1972-06-21|Comedy|True|5.676263157894737
41094|2100000.0|682968.0|9½ Dates|4.0|3.0|2.18|8.971|2008-02-14|Comedy|False|2.24275
41109|11000000.0|2900000.0|Don 2|16.0|42.0|4.712|125.422|2011-12-23|Action|True|7.838875
41110|3600000.0|12014663.0|I Am Love|12.0|17.0|5.47|72.451004|2009-09-05|Drama|False|6.0375836666666665
41114|1900000.0|680000.0|Hum Tum Aur Ghost|9.0|16.0|0.6|28.717001|2010-03-26|Drama|False|3.190777888888889
41144|500000.0|3824868.0|To Save a Life|16.0|10.0|1.4|54.524002|2009-11-05|Drama|False|3.407750125
41154|220000000.0|639120130.5|Men in Black 3|69.0|720.0|6.933|481.625|2012-05-23|Action|True|6.980072463768116
41201|18000000.0|6007194.0|The Illusionist|5.0|58.0|1.4|10.617|2010-02-16|Animation|False|2.1234
41210|19000000.0|49830607.0|The Switch|20.0|23.0|1.052|191.363|2010-05-11|Comedy|False|9.56815
41211|8700000.0|47355187.0|Heartbreaker|31.0|19.0|2.744|146.925|2010-03-17|Romance|False|4.739516129032259
41216|80000000.0|140073390.0|Legend of the Guardians: The Owls of Ga'Hoole|22.0|27.0|11.906|313.428|2010-07-10|Animation|False|14.246727272727272
41233|30000000.0|162590463.0|Step Up 3D|114.0|25.0|4.521|285.247|2010-08-04|Drama|True|2.5021666666666667
41280|2800000.0|26279000.0|Private Lessons|12.0|35.0|2.536|53.409|1981-08-21|Comedy|False|4.45075
41283|24000000.0|29437335.5|Faster|27.0|74.0|7.914|301.809|2010-11-23|Crime|False|11.178111111111113
41374|10000000.0|22424195.0|The First Power|13.0|32.0|1.22|92.516|1990-04-06|Crime|False|7.116615384615385
41382|17000000.0|24719879.0|Lottery Ticket|18.0|2.0|0.98|153.08|2010-08-20|Comedy|False|8.504444444444445
41393|2000000.0|30.0|Zyzzyx Road|9.0|11.0|3.346|49.684|2006-02-25|Thriller|False|5.520444444444444
41402|20000000.0|26208006.0|Let Me In|24.0|50.0|24.769|225.79001|2010-10-01|Drama|False|9.407917083333333
41411|20000000.0|25346148.0|The Round Up|102.0|143.0|3.518|290.995|2010-03-10|Drama|False|2.852892156862745
41417|19000000.0|8123860.0|Firestorm|25.0|3.0|4.367|152.308|1998-01-08|Action|False|6.09232
41436|3000000.0|177512032.0|Paranormal Activity 2|10.0|27.0|2.744|49.760002|2010-10-20|Horror|True|4.9760002
41439|18500000.0|134943482.0|Saw 3D|63.0|84.0|2.25|323.106|2010-10-21|Horror|True|5.128666666666667
41446|40000000.0|96610505.0|Scream 4|38.0|142.0|9.008|443.071|2011-04-11|Horror|True|11.659763157894737
41463|921000.0|2057000.0|My Favorite Wife|38.0|18.0|1.981|101.551|1940-05-17|Comedy|False|2.6723947368421053
41469|1000000.0|3430642.0|Next Stop Wonderland|64.0|54.0|10.655|227.224|1998-08-21|Comedy|False|3.550375
41479|10000000.0|5282146.5|The Joneses|32.0|6.0|1.576|216.079|2010-04-16|Comedy|False|6.75246875
41488|27000000.0|1545064.0|The Statement|26.0|24.0|3.523|251.815|2003-12-12|Drama|False|9.685192307692308
41505|22000000.0|851517.0|6 Souls|26.0|79.0|4.696|124.147995|2010-03-27|Horror|False|4.774922884615385
41513|110000000.0|563749323.0|The Smurfs|58.0|53.0|15.42|335.471|2011-07-29|Animation|True|5.78398275862069
41515|80000000.0|204142032.0|Yogi Bear|18.0|11.0|2.073|112.446|2010-12-17|Comedy|False|6.247
41521|2000000.0|4000000.0|Mr. Hobbs Takes a Vacation|38.0|22.0|3.725|165.72|1962-06-15|Family|False|4.361052631578947
41556|4500000.0|123820.0|The Romantics|15.0|3.0|1.867|157.93|2010-09-10|Comedy|False|10.528666666666668
41592|5773100.0|18144030.0|StreetDance 3D|27.0|17.0|1.626|91.482|2010-05-19|Music|True|3.3882222222222222
41630|25000000.0|149228077.5|No Strings Attached|34.0|86.0|9.532|361.986|2011-01-21|Comedy|False|10.646647058823529
41651|12000000.0|5086909.0|Ghost in the Machine|37.0|46.0|3.223|171.707|1993-12-20|Science Fiction|False|4.640729729729729
41659|17500000.0|27484464.0|My Life|10.0|3.0|2.923|112.967|1993-11-12|Drama|False|11.2967
41682|40000000.0|8251071.0|Christopher Columbus: The Discovery|10.0|28.0|3.564|131.004|1992-08-21|History|False|13.100399999999999
41703|336029.0|927277.0|Plus One|20.0|8.0|1.708|62.873|2008-08-21|Drama|False|3.14365
41726|2000000.0|1102000.0|Chasing Ghosts|16.0|3.0|0.6|240.353|2005-05-11|Crime|False|15.0220625
41730|3500000.0|99868.5|Desert Blue|18.0|50.0|2.918|212.586|1999-06-04|Comedy|False|11.810333333333334
41733|65000000.0|211759933.5|Due Date|31.0|61.0|6.722|289.40298|2010-11-04|Comedy|False|9.33558
41759|6000000.0|12974636.0|Man's Best Friend|15.0|2.0|2.744|140.955|1993-11-19|Horror|False|9.397
41768|5000000.0|4814619.0|Passion Fish|32.0|22.0|4.403|149.48601|1992-12-11|Drama|False|4.6714378125
41780|8000000.0|10400000.0|A Rage in Harlem|16.0|21.0|10.738|131.231|1991-05-03|Crime|False|8.2019375
41784|11000000.0|8211952.0|Black Robe|59.0|18.0|5.106|112.012|1991-09-05|Adventure|False|1.8985084745762713
41791|8000000.0|7310000.0|Mississippi Masala|15.0|8.0|5.158|81.779|1991-09-18|Drama|False|5.451933333333333
41823|10000000.0|16153296.5|Mo' Better Blues|17.0|14.0|11.583|238.423|1990-08-03|Drama|False|14.024882352941177
41843|16000000.0|1985001.0|Surviving Picasso|22.0|17.0|4.85|213.661|1996-09-04|Drama|False|9.711863636363637
41894|10000000.0|96061.0|Blood Done Sign My Name|10.0|2.0|7.92|109.813995|2010-02-01|Drama|False|10.9813995
41902|9000000.0|1400000.0|Baadshah|6.0|39.0|2.001|44.651|1999-08-27|Action|False|7.441833333333334
41938|17000000.0|3560932.0|Physical Evidence|34.0|18.0|6.633|176.49|1989-01-27|Crime|False|5.190882352941177
41955|5000000.0|340312.0|Antikiller|49.0|9.0|1.96|107.414|2002-08-01|Action|True|2.192122448979592
41978|5000000.0|17566040.0|High Security Vacation|30.0|14.0|1.407|85.255|2009-08-25|Comedy|False|2.841833333333333
42007|3300000.0|432266.0|Kangaroo|8.0|28.0|4.126|39.374|1986-07-24|Drama|False|4.92175
42033|1300000.0|210904.0|Def-Con 4|12.0|18.0|1.96|31.191|1985-03-15|Horror|False|2.59925
42040|22000000.0|5111099.0|King David|42.0|75.0|5.106|186.797|1985-03-29|Action|False|4.447547619047619
42103|3000000.0|1867792.0|Baby It's You|28.0|12.0|4.403|180.319|1983-04-03|Comedy|False|6.439964285714285
42121|4500000.0|8400000.0|Tender Mercies|43.0|12.0|5.106|111.641|1983-04-02|Drama|False|2.5963023255813953
42149|6500000.0|566736.0|The Hand|22.0|20.0|9.114|127.508|1981-04-24|Horror|False|5.7958181818181815
42151|31192.0|10000.0|Down Terrace|13.0|17.0|4.486|39.225|2009-09-01|Drama|False|3.0173076923076922
42188|15000000.0|9918093.0|Never Let Me Go|30.0|57.0|3.063|301.0|2010-03-18|Drama|False|10.033333333333333
42194|30000000.0|967000.0|TEKKEN|20.0|7.0|10.445|171.556|2010-03-20|Crime|True|8.5778
42205|1000000.0|18300000.0|Good Guys Wear Black|14.0|5.0|9.553|88.434|1978-06-01|Action|False|6.316714285714285
42215|2500000.0|11364985.0|The Legacy|14.0|10.0|6.35|80.764|1978-09-01|Horror|False|5.768857142857143
42239|1100000.0|27000000.0|Ode to Billy Joe|9.0|8.0|9.243|50.53|1976-06-04|Drama|False|5.614444444444445
42297|55000000.0|90036224.0|Burlesque|35.0|20.0|9.376|244.741|2010-11-23|Drama|False|6.9926
42345|11000000.0|2200000.0|The Molly Maguires|18.0|29.0|5.294|103.542|1970-02-08|Drama|False|5.7523333333333335
42347|3500000.0|191051.0|For Queen & Country|16.0|7.0|0.828|115.417|1988-05-17|Action|False|7.2135625
42448|980000.0|4600000.0|Harry and Tonto|37.0|19.0|2.185|111.203|1974-08-12|Adventure|False|3.0054864864864865
42450|225000.0|18000000.0|Macon County Line|21.0|10.0|2.744|99.57|1974-08-08|Drama|True|4.741428571428571
42481|410000.0|100.0|The Goalie's Anxiety at the Penalty Kick|12.0|7.0|10.171|28.696999|1972-02-19|Crime|False|2.3914165833333336
42538|1000000.0|7000000.0|Sadie Thompson|10.0|9.0|3.495|26.664|1928-01-07|Drama|False|2.6664000000000003
42571|3906840.0|4300000.0|The Double Hour|17.0|12.0|3.291|48.943|2009-10-09|Crime|False|2.879
42580|2000000.0|12440858.0|Life with Mikey|25.0|16.0|2.332|200.168|1993-06-04|Comedy|False|8.00672
42586|22000000.0|5000000.0|Darling Lili|15.0|18.0|6.617|66.231|1970-06-18|Drama|False|4.4154
42614|178000.0|1099000.0|Our Dancing Daughters|12.0|11.0|1.241|26.592|1928-09-01|Drama|False|2.2159999999999997
42618|8000000.0|20000000.0|Sweet Charity|86.0|26.0|4.316|187.487|1969-02-25|Comedy|False|2.180081395348837
42635|780000.0|3000000.0|Rachel, Rachel|10.0|8.0|23.976|61.194|1968-08-26|Drama|False|6.119400000000001
42636|4490000.0|6500000.0|The Detective|21.0|24.0|5.454|132.602|1968-05-28|Drama|False|6.314380952380953
42684|10000000.0|67624930.0|Skyline|30.0|109.0|2.301|139.767|2010-11-11|Science Fiction|True|4.6589
42707|5000000.0|27046.0|Road to Nowhere|14.0|15.0|1.797|78.481|2010-09-11|Mystery|False|5.605785714285714
42767|1470000.0|4526000.0|Three Little Words|18.0|19.0|5.395|72.193|1950-07-12|Comedy|False|4.010722222222222
42807|27000000.0|43170546.5|The Newton Boys|70.0|34.0|6.419|274.796|1998-03-26|Crime|False|3.9256571428571427
42816|356000.0|1600000.0|The Champ|16.0|14.0|4.235|45.436|1931-11-21|Drama|False|2.83975
42861|1433000.0|1383000.0|Cimarron|24.0|17.0|1.4|65.889|1931-02-09|Drama|False|2.7453749999999997
42886|1162000.0|2704000.0|Best Foot Forward|66.0|13.0|3.213|137.199|1943-10-08|Comedy|False|2.0787727272727277
42888|120000000.0|48668907.0|How Do You Know|107.0|20.0|5.842|359.41|2010-12-17|Comedy|False|3.3589719626168226
42889|2000000.0|636706.0|The Virginity Hit|9.0|13.0|4.116|65.466|2010-09-24|Comedy|False|7.273999999999999
42966|19000000.0|8300000.0|Once Upon a Time in Mumbaai|23.0|28.0|1.788|46.012|2010-07-30|Drama|True|2.0005217391304346
43012|7000000.0|4000000.0|Taras Bulba|18.0|36.0|4.627|100.152|1962-11-21|Adventure|False|5.564
43039|151000.0|8000000.0|Never on Sunday|25.0|17.0|5.905|61.86|1960-05-24|Drama|False|2.4744
43041|1357000.0|2750000.0|The Adventures of Huckleberry Finn|17.0|13.0|7.71|129.565|1960-07-21|Adventure|False|7.621470588235294
43049|2000000.0|3500000.0|Where the Boys Are|22.0|20.0|1.96|145.084|1960-12-28|Comedy|False|6.5947272727272725
43051|1000000.0|2500000.0|Al Capone|21.0|9.0|1.094|90.459|1959-03-25|Action|False|4.307571428571428
43074|144000000.0|229078083.5|Ghostbusters|75.0|102.0|5.029|519.05|2016-07-14|Action|False|6.920666666666666
43083|2745000.0|5850000.0|This Is Sodom|11.0|5.0|1.4|28.104|2010-08-05|Comedy|False|2.554909090909091
43089|1750000.0|100000.0|Roadgames|18.0|24.0|3.409|46.84|1981-02-27|Horror|False|2.602222222222222
43090|9950000.0|458054.0|Gunless|20.0|21.0|0.728|129.841|2010-04-30|Drama|False|6.492050000000001
43109|123000.0|1000000.0|The Killer Shrews|7.0|15.0|3.633|27.314|1959-06-25|Horror|True|3.902
43167|369000.0|2647000.0|Andy Hardy's Double Life|11.0|12.0|1.766|51.065998|1942-12-01|Comedy|True|4.642363454545454
43212|800000.0|4214668.0|My Dear Desperado|13.0|11.0|1.257|86.377|2010-05-20|Romance|False|6.644384615384615
43228|82000.0|2000000.0|I Was a Teenage Werewolf|16.0|15.0|3.336|63.6|1957-06-19|Drama|False|3.975
43258|3000000.0|8000000.0|Friendly Persuasion|27.0|14.0|4.708|125.664|1956-11-25|Drama|False|4.654222222222223
43266|1250000.0|6000000.0|How Green Was My Valley|20.0|14.0|10.227|103.891|1941-10-28|Drama|False|5.1945500000000004
43306|2627000.0|5363000.0|A Guy Named Joe|98.0|22.0|4.597|211.783|1943-12-24|Drama|False|2.161051020408163
43347|30000000.0|102820008.0|Love & Other Drugs|85.0|56.0|5.904|481.494|2010-11-22|Drama|False|5.664635294117647
43353|16000.0|1000000.0|Robot Monster|8.0|12.0|1.684|15.837|1953-06-25|Science Fiction|False|1.979625
43410|4600000.0|6700000.0|Yuva|16.0|21.0|3.168|64.044|2004-05-22|Action|False|4.00275
43434|18000000.0|871279.0|Carlos|60.0|17.0|2.936|177.695|2010-07-07|Crime|False|2.961583333333333
43456|2000000.0|2100000.0|The Miracle of the Bells|49.0|31.0|4.579|125.06|1948-03-27|Drama|False|2.552244897959184
43475|2800000.0|57100.0|Gumby: The Movie|12.0|11.0|1.066|13.643|1995-10-04|Fantasy|False|1.1369166666666668
43483|1001000.0|2359000.0|Love Laughs at Andy Hardy|13.0|16.0|3.304|52.935|1946-12-25|Comedy|True|4.071923076923077
43514|1568000.0|3621000.0|Thank Your Lucky Stars|28.0|21.0|1.623|150.544|1943-09-25|Comedy|False|5.376571428571429
